                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.12783,                 0.1154,                0.78251,                0.99977,                0.99898,                  0.995,                0.99427,                    inf,                 0.0558,                0.77723,              0.0007075,              0.0007075,              0.0007075
                    155,                0.12567,                 0.1176,                0.78548,                0.99994,                0.99891,                  0.995,                0.99466,                    inf,                0.05306,                0.77608,             0.00070278,             0.00070278,             0.00070278
                    156,                0.12755,                0.11439,                0.78144,                0.99922,                0.99888,                  0.995,                 0.9942,                    inf,                0.05481,                0.77712,             0.00069807,             0.00069807,             0.00069807
                    157,                0.12839,                0.11691,                0.78336,                0.99989,                0.99837,                  0.995,                0.99442,                    inf,                0.05451,                0.77762,             0.00069335,             0.00069335,             0.00069335
                    158,                0.13017,                0.11734,                0.78513,                0.99922,                0.99891,                  0.995,                0.99465,                    inf,                 0.0563,                0.77716,             0.00068864,             0.00068864,             0.00068864
                    159,                0.12787,                0.11584,                0.78491,                0.99997,                 0.9989,                  0.995,                0.99462,                    inf,                0.05287,                0.77604,             0.00068392,             0.00068392,             0.00068392
                    160,                0.13239,                0.11822,                0.78695,                0.99993,                0.99904,                  0.995,                 0.9946,                    inf,                0.05189,                0.77564,              0.0006792,              0.0006792,              0.0006792
                    161,                 0.1268,                 0.1155,                0.78277,                0.99985,                0.99883,                  0.995,                0.99472,                    inf,                0.05258,                0.77581,             0.00067449,             0.00067449,             0.00067449
                    162,                0.12518,                0.11319,                0.78142,                0.99993,                 0.9988,                  0.995,                 0.9945,                    inf,                0.05066,                0.77577,             0.00066977,             0.00066977,             0.00066977
                    163,                 0.1288,                0.11717,                0.78288,                0.99999,                  0.999,                  0.995,                0.99415,                    inf,                0.05527,                0.77728,             0.00066506,             0.00066506,             0.00066506
                    164,                0.12444,                0.11412,                0.77972,                 0.9999,                0.99888,                  0.995,                0.99452,                    inf,                0.05151,                0.77632,             0.00066034,             0.00066034,             0.00066034
                    165,                0.12642,                0.11549,                0.78271,                0.99996,                0.99903,                  0.995,                0.99473,                    inf,                 0.0533,                 0.7761,             0.00065563,             0.00065563,             0.00065563
                    166,                0.12789,                0.11509,                0.78232,                0.99935,                0.99896,                  0.995,                0.99482,                    inf,                0.05307,                0.77632,             0.00065091,             0.00065091,             0.00065091
                    167,                0.12558,                0.11511,                0.78254,                0.99992,                0.99901,                  0.995,                0.99454,                0.03892,                0.05433,                0.77707,             0.00064619,             0.00064619,             0.00064619
                    168,                0.12416,                0.11295,                0.78261,                0.99987,                0.99898,                  0.995,                0.99465,                    inf,                0.05098,                0.77607,             0.00064148,             0.00064148,             0.00064148
                    169,                0.12242,                0.11145,                0.78137,                0.99919,                0.99885,                  0.995,                0.99478,                    inf,                0.05115,                0.77533,             0.00063676,             0.00063676,             0.00063676
                    170,                0.13025,                0.11957,                0.78219,                0.99983,                0.99897,                  0.995,                 0.9946,                    inf,                0.05597,                0.77552,             0.00063205,             0.00063205,             0.00063205
                    171,                0.12468,                0.11336,                 0.7801,                0.99991,                0.99918,                  0.995,                0.99464,                    inf,                 0.0552,                0.77545,             0.00062733,             0.00062733,             0.00062733
                    172,                0.12889,                0.11615,                0.78263,                0.99994,                0.99891,                  0.995,                0.99443,                    inf,                0.05392,                0.77625,             0.00062262,             0.00062262,             0.00062262
                    173,                0.12329,                0.11208,                0.78453,                0.99935,                0.99904,                  0.995,                0.99436,                    inf,                0.04986,                0.77597,              0.0006179,              0.0006179,              0.0006179
                    174,                0.12544,                0.11318,                0.78227,                0.99996,                0.99883,                  0.995,                0.99472,                    inf,                 0.0506,                0.77554,             0.00061318,             0.00061318,             0.00061318
                    175,                0.12755,                0.11568,                0.78203,                0.99989,                0.99902,                  0.995,                0.99464,                    inf,                0.05021,                0.77561,             0.00060847,             0.00060847,             0.00060847
                    176,                0.12884,                0.11459,                0.78254,                0.99992,                0.99898,                  0.995,                0.99477,                    inf,                0.05179,                0.77557,             0.00060375,             0.00060375,             0.00060375
                    177,                0.12856,                0.11483,                0.78143,                0.99925,                  0.999,                  0.995,                0.99459,                    inf,                0.04953,                0.77584,             0.00059904,             0.00059904,             0.00059904
                    178,                0.12519,                0.11187,                0.78504,                0.99992,                0.99899,                  0.995,                0.99467,                    inf,                0.05118,                  0.776,             0.00059432,             0.00059432,             0.00059432
                    179,                0.12499,                 0.1152,                0.78028,                0.99996,                0.99893,                  0.995,                0.99457,                    inf,                0.05188,                0.77645,             0.00058961,             0.00058961,             0.00058961
                    180,                0.12276,                0.11091,                0.78192,                0.99911,                0.99877,                  0.995,                0.99457,                    inf,                0.04978,                0.77605,             0.00058489,             0.00058489,             0.00058489
                    181,                0.12289,                0.11033,                0.78188,                0.99999,                0.99849,                  0.995,                0.99376,                    inf,                0.04912,                0.77595,             0.00058017,             0.00058017,             0.00058017
                    182,                0.12262,                0.11075,                0.78259,                0.99983,                0.99877,                  0.995,                0.99452,                    inf,                 0.0486,                 0.7758,             0.00057546,             0.00057546,             0.00057546
                    183,                0.12761,                0.11275,                 0.7815,                0.99988,                0.99863,                  0.995,                0.99457,                    inf,                0.05128,                0.77576,             0.00057074,             0.00057074,             0.00057074
                    184,                0.12076,                0.11019,                0.78168,                0.99989,                0.99875,                  0.995,                0.99449,                    inf,                0.04869,                0.77579,             0.00056603,             0.00056603,             0.00056603
                    185,                0.12678,                0.11293,                0.77944,                0.99979,                0.99898,                  0.995,                0.99463,                0.03703,                0.05249,                0.77613,             0.00056131,             0.00056131,             0.00056131
                    186,                0.12712,                0.11292,                0.78211,                0.99993,                0.99918,                  0.995,                0.99475,                    inf,                0.05065,                0.77531,              0.0005566,              0.0005566,              0.0005566
                    187,                0.11761,                0.10841,                0.78242,                0.99998,                0.99884,                  0.995,                0.99464,                    inf,                0.04855,                0.77469,             0.00055188,             0.00055188,             0.00055188
                    188,                0.12001,                0.10913,                0.78215,                0.99983,                0.99898,                  0.995,                 0.9947,                    inf,                0.04845,                0.77413,             0.00054716,             0.00054716,             0.00054716
                    189,                0.11994,                0.10759,                0.78176,                0.99991,                0.99898,                  0.995,                0.99466,                    inf,                0.04886,                0.77459,             0.00054245,             0.00054245,             0.00054245
                    190,                0.12464,                0.11245,                0.78127,                0.99919,                0.99915,                  0.995,                0.99457,                    inf,                0.04896,                0.77499,             0.00053773,             0.00053773,             0.00053773
                    191,                0.12164,                0.11037,                0.78116,                0.99989,                0.99891,                  0.995,                0.99466,                    inf,                0.04918,                0.77506,             0.00053302,             0.00053302,             0.00053302
                    192,                0.12379,                0.10983,                 0.7802,                0.99984,                0.99898,                  0.995,                0.99454,                    inf,                0.04774,                0.77459,              0.0005283,              0.0005283,              0.0005283
                    193,                0.12334,                0.11123,                0.78115,                0.99989,                0.99898,                  0.995,                0.99459,                    inf,                0.04776,                 0.7746,             0.00052359,             0.00052359,             0.00052359
                    194,                0.12201,                0.10841,                0.78191,                0.99985,                0.99898,                  0.995,                 0.9945,                    inf,                0.04775,                0.77506,             0.00051887,             0.00051887,             0.00051887
                    195,                0.11642,                0.10398,                0.78034,                0.99991,                0.99881,                  0.995,                0.99451,                    inf,                0.04773,                0.77492,             0.00051415,             0.00051415,             0.00051415
                    196,                 0.1234,                0.10921,                0.78098,                0.99989,                0.99898,                  0.995,                0.99465,                0.03222,                0.04793,                0.77473,             0.00050944,             0.00050944,             0.00050944
                    197,                0.12058,                0.10768,                0.77914,                0.99998,                0.99864,                  0.995,                0.99474,                    inf,                0.04809,                0.77442,             0.00050472,             0.00050472,             0.00050472
                    198,                0.11712,                0.10632,                0.78006,                0.99987,                0.99898,                  0.995,                0.99467,                    inf,                0.04838,                0.77486,             0.00050001,             0.00050001,             0.00050001
                    199,                0.12277,                0.11093,                0.78101,                0.99988,                0.99898,                  0.995,                0.99447,                    inf,                0.04705,                0.77465,             0.00049529,             0.00049529,             0.00049529
                    200,                0.11674,                 0.1058,                0.78309,                 0.9999,                0.99873,                  0.995,                0.99469,                    inf,                0.04788,                0.77468,             0.00049058,             0.00049058,             0.00049058
                    201,                0.11771,                0.10607,                 0.7796,                0.99992,                  0.999,                  0.995,                0.99458,                    inf,                0.04627,                 0.7748,             0.00048586,             0.00048586,             0.00048586
                    202,                0.11641,                0.10382,                   0.78,                0.99992,                0.99893,                  0.995,                0.99463,                    inf,                0.04571,                0.77406,             0.00048114,             0.00048114,             0.00048114
                    203,                0.12138,                0.10522,                0.78238,                 0.9999,                0.99873,                  0.995,                0.99457,                    inf,                0.04744,                0.77436,             0.00047643,             0.00047643,             0.00047643
                    204,                0.11704,                0.10607,                 0.7797,                0.99989,                0.99884,                  0.995,                0.99452,                    inf,                0.04667,                0.77492,             0.00047171,             0.00047171,             0.00047171
                    205,                0.11708,                0.10572,                0.78189,                 0.9999,                0.99902,                  0.995,                0.99474,                    inf,                 0.0481,                0.77438,               0.000467,               0.000467,               0.000467
                    206,                0.11778,                 0.1052,                0.77885,                0.99992,                0.99901,                  0.995,                0.99468,                    inf,                0.04775,                0.77423,             0.00046228,             0.00046228,             0.00046228
                    207,                0.11671,                0.10476,                0.77994,                0.99997,                0.99897,                  0.995,                 0.9946,                    inf,                0.04868,                0.77422,             0.00045757,             0.00045757,             0.00045757
                    208,                0.11606,                0.10485,                0.78075,                0.99965,                0.99898,                  0.995,                0.99456,                    inf,                0.04786,                0.77448,             0.00045285,             0.00045285,             0.00045285
                    209,                0.11977,                0.10642,                0.78223,                0.99988,                0.99923,                  0.995,                0.99459,                    inf,                0.04868,                0.77512,             0.00044813,             0.00044813,             0.00044813
                    210,                0.12193,                0.10888,                0.78221,                0.99989,                0.99902,                  0.995,                 0.9947,                    inf,                0.04811,                0.77439,             0.00044342,             0.00044342,             0.00044342
                    211,                0.11732,                0.10585,                0.77966,                0.99991,                0.99903,                  0.995,                0.99456,                    inf,                 0.0456,                0.77465,              0.0004387,              0.0004387,              0.0004387
                    212,                 0.1173,                0.10604,                0.78102,                0.99976,                0.99877,                  0.995,                0.99462,                    inf,                0.04506,                0.77441,             0.00043399,             0.00043399,             0.00043399
                    213,                0.11851,                0.10495,                0.78039,                0.99986,                0.99877,                  0.995,                0.99466,                    inf,                0.04496,                0.77448,             0.00042927,             0.00042927,             0.00042927
                    214,                0.11327,                0.10277,                0.77985,                0.99979,                0.99877,                  0.995,                0.99452,                    inf,                0.04392,                0.77459,             0.00042456,             0.00042456,             0.00042456
                    215,                0.11686,                0.10273,                0.78119,                0.99986,                0.99877,                  0.995,                0.99457,                    inf,                0.04601,                0.77467,             0.00041984,             0.00041984,             0.00041984
                    216,                0.11585,                0.10234,                0.78121,                0.99982,                0.99898,                  0.995,                0.99462,                    inf,                0.04545,                0.77392,             0.00041512,             0.00041512,             0.00041512
                    217,                0.11445,                0.10196,                0.78015,                 0.9999,                0.99902,                  0.995,                 0.9947,                    inf,                0.04536,                0.77347,             0.00041041,             0.00041041,             0.00041041
                    218,                0.11356,                0.10385,                0.77961,                 0.9999,                0.99903,                  0.995,                0.99478,                    inf,                0.04568,                0.77377,             0.00040569,             0.00040569,             0.00040569
                    219,                 0.1178,                0.10574,                0.77947,                0.99981,                0.99886,                  0.995,                0.99476,                    inf,                0.04546,                0.77347,             0.00040098,             0.00040098,             0.00040098
                    220,                0.11696,                0.10305,                0.77907,                0.99927,                0.99884,                  0.995,                0.99474,                    inf,                0.04413,                0.77378,             0.00039626,             0.00039626,             0.00039626
                    221,                 0.1158,                0.10235,                0.77809,                0.99934,                0.99885,                  0.995,                0.99472,                    inf,                0.04317,                 0.7734,             0.00039155,             0.00039155,             0.00039155
                    222,                0.11186,                0.09993,                 0.7782,                      1,                0.99866,                  0.995,                0.99473,                    inf,                0.04262,                0.77365,             0.00038683,             0.00038683,             0.00038683
                    223,                0.11163,                0.09923,                0.78091,                0.99991,                0.99852,                  0.995,                0.99478,                    inf,                0.04404,                0.77401,             0.00038211,             0.00038211,             0.00038211
                    224,                0.11368,                0.10123,                0.77965,                0.99981,                0.99861,                  0.995,                0.99488,                    inf,                0.04275,                0.77349,              0.0003774,              0.0003774,              0.0003774
                    225,                0.11517,                0.10375,                0.77909,                0.99993,                0.99866,                  0.995,                0.99478,                    inf,                0.04281,                0.77354,             0.00037268,             0.00037268,             0.00037268
                    226,                0.11436,                0.10211,                0.77922,                0.99984,                0.99916,                  0.995,                0.99466,                    inf,                0.04251,                0.77389,             0.00036797,             0.00036797,             0.00036797
                    227,                0.11331,                0.10153,                0.78189,                0.99986,                 0.9991,                  0.995,                0.99467,                    inf,                0.04269,                0.77409,             0.00036325,             0.00036325,             0.00036325
                    228,                0.11355,                0.10174,                0.77963,                0.99989,                 0.9989,                  0.995,                0.99462,                    inf,                0.04284,                0.77405,             0.00035854,             0.00035854,             0.00035854
                    229,                0.11055,                 0.0981,                0.77878,                 0.9999,                0.99906,                  0.995,                0.99465,                    inf,                0.04196,                0.77385,             0.00035382,             0.00035382,             0.00035382
                    230,                0.11175,                0.09925,                0.78012,                0.99993,                0.99905,                  0.995,                 0.9946,                    inf,                0.04281,                0.77374,              0.0003491,              0.0003491,              0.0003491
                    231,                0.11176,                0.10086,                0.78042,                0.99992,                0.99903,                  0.995,                0.99479,                    inf,                0.04298,                0.77396,             0.00034439,             0.00034439,             0.00034439
                    232,                0.11187,                0.09976,                0.77952,                0.99988,                 0.9988,                  0.995,                0.99461,                    inf,                0.04272,                0.77401,             0.00033967,             0.00033967,             0.00033967
                    233,                0.11134,                0.09856,                0.77947,                0.99989,                0.99902,                  0.995,                0.99465,                    inf,                0.04276,                0.77386,             0.00033496,             0.00033496,             0.00033496
                    234,                0.11174,                0.09965,                0.78139,                0.99989,                0.99902,                  0.995,                0.99465,                    inf,                0.04186,                0.77408,             0.00033024,             0.00033024,             0.00033024
                    235,                 0.1121,                0.10022,                0.78028,                0.99993,                0.99903,                  0.995,                0.99461,                    inf,                0.04312,                0.77403,             0.00032553,             0.00032553,             0.00032553
                    236,                0.10913,                0.09628,                0.77809,                0.99994,                0.99902,                  0.995,                0.99476,                    inf,                0.04134,                0.77381,             0.00032081,             0.00032081,             0.00032081
                    237,                0.11108,                0.09702,                0.77687,                0.99991,                0.99904,                  0.995,                0.99478,                    inf,                0.04162,                0.77368,             0.00031609,             0.00031609,             0.00031609
                    238,                0.11008,                0.09583,                0.78105,                0.99992,                0.99903,                  0.995,                0.99471,                    inf,                0.04266,                0.77398,             0.00031138,             0.00031138,             0.00031138
                    239,                0.10945,                 0.0966,                0.78022,                0.99993,                0.99884,                  0.995,                0.99461,                    inf,                0.04209,                0.77461,             0.00030666,             0.00030666,             0.00030666
                    240,                0.11388,                0.09961,                0.77981,                0.99993,                0.99903,                  0.995,                0.99479,                    inf,                0.04255,                0.77399,             0.00030195,             0.00030195,             0.00030195
                    241,                0.10846,                0.09603,                0.77758,                0.99993,                0.99901,                  0.995,                0.99465,                    inf,                0.04333,                0.77396,             0.00029723,             0.00029723,             0.00029723
                    242,                0.10848,                 0.0968,                0.77801,                0.99994,                  0.999,                  0.995,                0.99462,                    inf,                0.04423,                0.77411,             0.00029252,             0.00029252,             0.00029252
                    243,                0.11337,                0.09917,                0.77815,                0.99994,                  0.999,                  0.995,                0.99458,                    inf,                0.04286,                0.77463,              0.0002878,              0.0002878,              0.0002878
                    244,                0.10946,                0.09741,                0.78023,                0.99987,                  0.999,                  0.995,                0.99453,                    inf,                0.04196,                0.77475,             0.00028308,             0.00028308,             0.00028308
                    245,                0.11016,                0.09667,                0.77768,                 0.9999,                0.99872,                  0.995,                0.99439,                    inf,                0.04249,                0.77504,             0.00027837,             0.00027837,             0.00027837
                    246,                0.10796,                0.09647,                0.77973,                0.99992,                0.99882,                  0.995,                0.99433,                    inf,                0.04143,                0.77511,             0.00027365,             0.00027365,             0.00027365
                    247,                0.10894,                0.09534,                0.77749,                0.99924,                0.99898,                  0.995,                0.99464,                    inf,                0.04188,                0.77417,             0.00026894,             0.00026894,             0.00026894
                    248,                0.10718,                0.09589,                0.77994,                0.99925,                0.99918,                  0.995,                0.99477,                    inf,                 0.0422,                0.77402,             0.00026422,             0.00026422,             0.00026422
                    249,                0.11001,                0.09585,                0.77854,                0.99993,                0.99904,                  0.995,                0.99476,                    inf,                0.04195,                 0.7738,             0.00025951,             0.00025951,             0.00025951
                    250,                0.11271,                0.09952,                0.78066,                0.99928,                0.99905,                  0.995,                0.99487,                    inf,                0.04172,                0.77397,             0.00025479,             0.00025479,             0.00025479
                    251,                0.10883,                0.09474,                0.77854,                0.99992,                0.99881,                  0.995,                0.99482,                    inf,                0.04061,                0.77411,             0.00025007,             0.00025007,             0.00025007
                    252,                0.10764,                 0.0939,                0.78017,                0.99991,                0.99886,                  0.995,                 0.9948,                    inf,                0.04104,                0.77416,             0.00024536,             0.00024536,             0.00024536
                    253,                0.10983,                0.09748,                0.78058,                0.99989,                0.99889,                  0.995,                 0.9948,                    inf,                0.04148,                0.77377,             0.00024064,             0.00024064,             0.00024064
                    254,                0.10765,                0.09508,                0.77896,                0.99991,                0.99905,                  0.995,                0.99473,                    inf,                0.04197,                0.77354,             0.00023593,             0.00023593,             0.00023593
                    255,                0.11059,                0.09812,                0.77747,                0.99929,                0.99866,                  0.995,                0.99467,                    inf,                0.04021,                0.77428,             0.00023121,             0.00023121,             0.00023121
                    256,                 0.1107,                0.09604,                0.77744,                0.99997,                0.99873,                  0.995,                0.99468,                    inf,                 0.0407,                0.77427,              0.0002265,              0.0002265,              0.0002265
                    257,                0.10781,                0.09363,                0.77766,                 0.9993,                0.99865,                  0.995,                0.99456,                    inf,                0.04173,                0.77451,             0.00022178,             0.00022178,             0.00022178
                    258,                0.10788,                0.09481,                 0.7793,                0.99997,                0.99876,                  0.995,                0.99455,                    inf,                0.04088,                0.77418,             0.00021707,             0.00021707,             0.00021707
                    259,                0.10521,                0.09339,                 0.7783,                 0.9999,                0.99888,                  0.995,                0.99464,                    inf,                0.03985,                 0.7739,             0.00021235,             0.00021235,             0.00021235
                    260,                0.10601,                0.09274,                0.77933,                 0.9999,                0.99885,                  0.995,                0.99479,                    inf,                0.03965,                0.77342,             0.00020763,             0.00020763,             0.00020763
                    261,                0.10455,                0.09154,                0.77897,                0.99991,                0.99903,                  0.995,                0.99474,                    inf,                0.03919,                0.77315,             0.00020292,             0.00020292,             0.00020292
                    262,                0.10641,                 0.0941,                0.77909,                0.99998,                0.99878,                  0.995,                0.99476,                    inf,                0.03946,                  0.773,              0.0001982,              0.0001982,              0.0001982
                    263,                0.10712,                0.09489,                0.77712,                0.99998,                0.99897,                  0.995,                0.99481,                    inf,                0.03913,                0.77323,             0.00019349,             0.00019349,             0.00019349
                    264,                0.10521,                0.09246,                 0.7796,                0.99998,                0.99892,                  0.995,                0.99482,                    inf,                 0.0393,                0.77336,             0.00018877,             0.00018877,             0.00018877
                    265,                0.10456,                0.09061,                0.77866,                0.99998,                0.99881,                  0.995,                0.99471,                    inf,                0.03998,                0.77336,             0.00018406,             0.00018406,             0.00018406
                    266,                0.10421,                0.09227,                0.77914,                0.99992,                0.99881,                  0.995,                 0.9948,                    inf,                0.03978,                0.77331,             0.00017934,             0.00017934,             0.00017934
                    267,                0.10405,                0.09082,                0.78016,                0.99991,                0.99863,                  0.995,                0.99483,                    inf,                0.03905,                0.77308,             0.00017462,             0.00017462,             0.00017462
                    268,                0.10549,                0.09325,                0.77906,                 0.9999,                0.99882,                  0.995,                0.99479,                    inf,                0.03954,                0.77323,             0.00016991,             0.00016991,             0.00016991
                    269,                0.10418,                0.09111,                0.78028,                0.99991,                0.99885,                  0.995,                0.99488,                    inf,                0.03959,                0.77333,             0.00016519,             0.00016519,             0.00016519
                    270,                0.10417,                0.09053,                0.77751,                0.99995,                0.99901,                  0.995,                0.99483,                    inf,                0.03947,                0.77329,             0.00016048,             0.00016048,             0.00016048
                    271,                0.10485,                0.09165,                0.77842,                0.99994,                 0.9989,                  0.995,                0.99481,                    inf,                0.03936,                 0.7731,             0.00015576,             0.00015576,             0.00015576
                    272,                0.10226,                0.08892,                0.77784,                0.99996,                0.99887,                  0.995,                0.99483,                    inf,                0.03887,                0.77291,             0.00015105,             0.00015105,             0.00015105
                    273,                0.10331,                0.09009,                0.77895,                0.99992,                 0.9987,                  0.995,                0.99487,                    inf,                0.03939,                0.77297,             0.00014633,             0.00014633,             0.00014633
                    274,                0.10297,                0.09049,                 0.7777,                0.99993,                0.99884,                  0.995,                 0.9947,                    inf,                0.03891,                0.77343,             0.00014161,             0.00014161,             0.00014161
                    275,                0.10136,                0.08719,                0.77558,                0.99993,                0.99863,                  0.995,                 0.9946,                    inf,                0.03894,                0.77382,              0.0001369,              0.0001369,              0.0001369
                    276,                0.10507,                0.08957,                0.77658,                0.99991,                0.99898,                  0.995,                0.99462,                    inf,                0.03855,                0.77381,             0.00013218,             0.00013218,             0.00013218
                    277,                0.10117,                0.08786,                0.77575,                0.99991,                0.99898,                  0.995,                0.99477,                    inf,                0.03831,                0.77375,             0.00012747,             0.00012747,             0.00012747
                    278,                 0.1009,                0.08747,                0.78048,                0.99992,                0.99898,                  0.995,                 0.9947,                    inf,                0.03831,                0.77362,             0.00012275,             0.00012275,             0.00012275
                    279,                0.10477,                0.08938,                0.78048,                0.99991,                0.99884,                  0.995,                0.99464,                    inf,                0.03831,                0.77336,             0.00011804,             0.00011804,             0.00011804
                    280,                0.10195,                  0.089,                0.77746,                0.99995,                0.99898,                  0.995,                0.99476,                    inf,                0.03834,                0.77342,             0.00011332,             0.00011332,             0.00011332
                    281,                0.10358,                0.08888,                0.77675,                0.99995,                0.99892,                  0.995,                0.99477,                    inf,                0.03786,                0.77344,              0.0001086,              0.0001086,              0.0001086
                    282,                0.10057,                0.08708,                  0.777,                0.99993,                0.99898,                  0.995,                0.99466,                    inf,                0.03769,                0.77337,             0.00010389,             0.00010389,             0.00010389
                    283,                0.10211,                0.08814,                0.77721,                0.99992,                0.99882,                  0.995,                0.99471,                    inf,                0.03781,                0.77334,             9.9173e-05,             9.9173e-05,             9.9173e-05
                    284,                0.10025,                0.08696,                0.78164,                0.99995,                0.99898,                  0.995,                0.99464,                    inf,                0.03819,                0.77336,             9.4457e-05,             9.4457e-05,             9.4457e-05
                    285,                0.09919,                0.08539,                0.77762,                0.99994,                0.99898,                  0.995,                0.99464,                    inf,                0.03822,                0.77353,             8.9741e-05,             8.9741e-05,             8.9741e-05
                    286,                0.10012,                0.08668,                0.77887,                0.99993,                0.99902,                  0.995,                0.99468,                    inf,                0.03814,                0.77358,             8.5026e-05,             8.5026e-05,             8.5026e-05
                    287,                0.10087,                0.08708,                0.77892,                0.99992,                0.99902,                  0.995,                0.99475,                    inf,                  0.038,                0.77343,              8.031e-05,              8.031e-05,              8.031e-05
                    288,                0.09837,                0.08467,                0.77814,                0.99992,                0.99902,                  0.995,                0.99471,                    inf,                0.03771,                 0.7732,             7.5594e-05,             7.5594e-05,             7.5594e-05
                    289,                 0.1011,                0.08666,                0.77872,                0.99991,                0.99902,                  0.995,                0.99484,                    inf,                0.03724,                 0.7731,             7.0878e-05,             7.0878e-05,             7.0878e-05
                    290,                0.09892,                0.08483,                0.77733,                0.99991,                0.99902,                  0.995,                0.99472,                    inf,                 0.0367,                0.77297,             6.6163e-05,             6.6163e-05,             6.6163e-05
                    291,                0.08193,                0.07254,                0.77093,                0.99992,                0.99902,                  0.995,                 0.9947,                    inf,                0.03693,                0.77269,             6.1447e-05,             6.1447e-05,             6.1447e-05
                    292,                0.08137,                0.07187,                0.76996,                0.99992,                0.99903,                  0.995,                0.99478,                    inf,                0.03766,                0.77254,             5.6731e-05,             5.6731e-05,             5.6731e-05
                    293,                0.07964,                0.07127,                0.76968,                0.99991,                0.99903,                  0.995,                0.99475,                    inf,                0.03778,                0.77247,             5.2016e-05,             5.2016e-05,             5.2016e-05
                    294,                0.07956,                0.07123,                0.76986,                0.99991,                0.99903,                  0.995,                0.99474,                    inf,                0.03779,                0.77247,               4.73e-05,               4.73e-05,               4.73e-05
                    295,                 0.0806,                0.07079,                0.76838,                0.99992,                0.99903,                  0.995,                 0.9947,                    inf,                0.03778,                0.77248,             4.2584e-05,             4.2584e-05,             4.2584e-05
                    296,                0.07986,                 0.0703,                 0.7685,                0.99991,                0.99903,                  0.995,                0.99458,                    inf,                0.03739,                0.77228,             3.7869e-05,             3.7869e-05,             3.7869e-05
                    297,                0.08095,                0.07177,                0.77035,                0.99992,                0.99904,                  0.995,                0.99463,                    inf,                0.03767,                0.77222,             3.3153e-05,             3.3153e-05,             3.3153e-05
                    298,                0.07858,                0.06928,                0.76876,                0.99992,                0.99904,                  0.995,                0.99461,                    inf,                0.03771,                0.77232,             2.8437e-05,             2.8437e-05,             2.8437e-05
                    299,                 0.0789,                0.06923,                0.76787,                0.99992,                0.99904,                  0.995,                0.99462,                    inf,                0.03749,                0.77236,             2.3721e-05,             2.3721e-05,             2.3721e-05
                    300,                0.07993,                0.07089,                0.76827,                0.99992,                0.99904,                  0.995,                0.99461,                    inf,                 0.0372,                 0.7722,             1.9006e-05,             1.9006e-05,             1.9006e-05
